protocol_type,service,flag,src_bytes,dst_bytes,class,risk_score,ThreatCategory,Priority,anomaly_pred
tcp,http,REJ,0,0,normal,63.100804,Medium,P2-High,1
udp,other,SF,147,105,normal,55.385204,Medium,P2-High,1
icmp,ecr_i,SF,1032,0,anomaly,31.275369,Low,P3-Medium,0
tcp,smtp,SF,991,330,normal,12.425894,Informational,P4-Low,0
tcp,ftp,S0,0,0,anomaly,16.071448,Informational,P4-Low,0
udp,domain_u,SF,46,46,normal,17.04031,Informational,P4-Low,0
tcp,smtp,SF,709,331,normal,22.880257,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,36.278919,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,19.568792,Informational,P4-Low,0
tcp,smtp,SF,813,327,normal,35.484531,Low,P3-Medium,0
tcp,echo,S0,0,0,anomaly,19.236254,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,19.022709,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,17.084173,Informational,P4-Low,0
tcp,http,SF,233,540,normal,1.813577,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,42.272208,Low,P3-Medium,0
icmp,ecr_i,SF,520,0,anomaly,49.851376,Low,P3-Medium,1
tcp,Z39_50,S0,0,0,anomaly,22.671399,Informational,P4-Low,0
tcp,http,SF,192,22691,normal,9.014993,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,60.460404,Medium,P2-High,1
tcp,ftp_data,SF,201,0,normal,39.458863,Low,P3-Medium,0
icmp,eco_i,SF,8,0,anomaly,33.513656,Low,P3-Medium,0
tcp,http,SF,216,2531,normal,6.614019,Informational,P4-Low,0
tcp,http,SF,226,1344,normal,1.302636,Informational,P4-Low,0
tcp,supdup,S0,0,0,anomaly,14.380541,Informational,P4-Low,0
tcp,http,SF,54540,8314,anomaly,35.119879,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,14.931944,Informational,P4-Low,0
tcp,http,SF,202,324,normal,3.098674,Informational,P4-Low,0
tcp,smtp,SF,882,338,normal,24.780694,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.718711,Informational,P4-Low,0
tcp,ftp_data,SF,12286,0,normal,19.669847,Informational,P4-Low,0
tcp,http,SF,325,673,normal,0.055787,Informational,P4-Low,0
tcp,ftp_data,SF,1139,0,normal,34.924771,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,13.123819,Informational,P4-Low,0
tcp,ftp_data,S0,0,0,anomaly,36.269158,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,13.052481,Informational,P4-Low,0
tcp,http,SF,216,294,normal,0.168024,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,17.452037,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,28.762432,Low,P3-Medium,0
tcp,http,SF,196,391,normal,14.229758,Informational,P4-Low,0
tcp,http,SF,317,295,normal,1.551615,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,53.503723,Medium,P2-High,1
icmp,urp_i,SF,183,0,normal,29.213022,Low,P3-Medium,0
tcp,supdup,S0,0,0,anomaly,19.014799,Informational,P4-Low,0
udp,private,SF,1,0,anomaly,49.660458,Low,P3-Medium,1
udp,private,SF,28,0,anomaly,37.278341,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,19.854944,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.330382,Informational,P4-Low,0
tcp,ftp_data,SF,10073,0,normal,18.266316,Informational,P4-Low,0
tcp,http,SF,331,1252,normal,9.307989,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,42.124369,Low,P3-Medium,0
tcp,http,SF,289,4894,normal,2.884021,Informational,P4-Low,0
tcp,ftp_data,SF,175337,0,normal,24.03684,Informational,P4-Low,0
tcp,smtp,S0,0,0,anomaly,21.632976,Informational,P4-Low,0
tcp,login,S0,0,0,anomaly,14.55643,Informational,P4-Low,0
tcp,http,SF,310,238,normal,11.850833,Informational,P4-Low,0
tcp,finger,S0,0,0,anomaly,28.904725,Low,P3-Medium,0
tcp,smtp,SF,1879,330,normal,10.000886,Informational,P4-Low,0
tcp,ftp_data,SF,13239,0,normal,16.901096,Informational,P4-Low,0
udp,domain_u,SF,33,0,normal,32.795462,Low,P3-Medium,0
tcp,nntp,S0,0,0,anomaly,13.500131,Informational,P4-Low,0
tcp,http,SF,339,993,normal,0.055787,Informational,P4-Low,0
udp,domain_u,SF,46,133,normal,36.583669,Low,P3-Medium,0
tcp,ftp,SF,341,1072,normal,39.561486,Low,P3-Medium,0
tcp,http,SF,301,2507,normal,7.503725,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,48.766212,Low,P3-Medium,0
udp,domain_u,SF,45,137,normal,25.609609,Low,P3-Medium,0
tcp,domain,S0,0,0,anomaly,19.028567,Informational,P4-Low,0
tcp,ftp,SF,1061,3081,normal,45.62675,Low,P3-Medium,0
tcp,private,REJ,0,0,anomaly,64.366172,Medium,P2-High,1
tcp,http,SF,155,1009,normal,8.753345,Informational,P4-Low,0
udp,domain_u,SF,42,42,normal,24.298166,Informational,P4-Low,0
tcp,ldap,S0,0,0,anomaly,13.396272,Informational,P4-Low,0
tcp,http,SF,353,1484,normal,0.055787,Informational,P4-Low,0
tcp,http,SF,196,2719,normal,3.404466,Informational,P4-Low,0
tcp,uucp_path,S0,0,0,anomaly,19.07279,Informational,P4-Low,0
tcp,http,SF,216,16904,normal,8.302747,Informational,P4-Low,0
tcp,klogin,S0,0,0,anomaly,12.584447,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,34.959035,Low,P3-Medium,0
tcp,smtp,SF,2766,476,normal,31.050387,Low,P3-Medium,0
tcp,ftp_data,SF,383,0,normal,13.566472,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,48.01933,Low,P3-Medium,0
tcp,http,REJ,0,0,normal,50.991926,Medium,P2-High,1
tcp,uucp,S0,0,0,anomaly,16.527452,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,54.694582,Medium,P2-High,1
tcp,whois,S0,0,0,anomaly,19.789425,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,38.187961,Low,P3-Medium,0
tcp,pop_3,SF,35,130,normal,28.185428,Low,P3-Medium,0
tcp,http,SF,298,1709,normal,2.764711,Informational,P4-Low,0
tcp,http,SF,317,1484,normal,4.097572,Informational,P4-Low,0
tcp,http,SF,354,361,normal,0.83283,Informational,P4-Low,0
tcp,telnet,SF,3862,17237,normal,64.802779,Medium,P2-High,1
tcp,other,REJ,0,0,normal,52.850942,Medium,P2-High,1
tcp,http,SF,293,1113,normal,0.805183,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,18.875785,Informational,P4-Low,0
tcp,http,SF,316,1078,normal,4.10007,Informational,P4-Low,0
udp,private,SF,105,145,normal,22.893768,Informational,P4-Low,0
tcp,http,SF,317,634,normal,5.975877,Informational,P4-Low,0
tcp,http,SF,242,6757,normal,1.746459,Informational,P4-Low,0
tcp,http,SF,229,2239,normal,5.230424,Informational,P4-Low,0
udp,private,SF,1,0,anomaly,35.370043,Low,P3-Medium,0
tcp,http,SF,352,1315,normal,0.055787,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,21.448467,Informational,P4-Low,0
tcp,ftp,SF,6,109,anomaly,76.716858,Critical,P1-Critical,1
tcp,telnet,S0,0,0,anomaly,38.545839,Low,P3-Medium,0
tcp,courier,S0,0,0,anomaly,18.112653,Informational,P4-Low,0
tcp,http,SF,319,6489,normal,4.688968,Informational,P4-Low,0
tcp,ftp_data,SF,245,0,normal,24.619666,Informational,P4-Low,0
tcp,netbios_ssn,REJ,0,0,anomaly,42.789896,Low,P3-Medium,0
tcp,http,SF,355,833,normal,4.041784,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,11.891748,Informational,P4-Low,0
tcp,ftp_data,SF,3051,0,normal,17.909543,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.984366,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,46.471715,Low,P3-Medium,0
tcp,http,SF,215,955,normal,1.025423,Informational,P4-Low,0
tcp,courier,S0,0,0,anomaly,17.058701,Informational,P4-Low,0
tcp,smtp,SF,1441,387,normal,27.675946,Low,P3-Medium,0
tcp,http,SF,240,493,normal,4.36622,Informational,P4-Low,0
udp,domain_u,SF,44,70,normal,15.172205,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,23.481317,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,11.947482,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,36.950046,Low,P3-Medium,0
tcp,private,REJ,0,0,anomaly,72.953247,Medium,P2-High,1
tcp,http,SF,353,7659,normal,3.179997,Informational,P4-Low,0
tcp,Z39_50,S0,0,0,anomaly,26.383256,Low,P3-Medium,0
tcp,courier,REJ,0,0,anomaly,46.077876,Low,P3-Medium,0
tcp,http,SF,234,3918,normal,2.351137,Informational,P4-Low,0
tcp,http,SF,335,6956,normal,2.96148,Informational,P4-Low,0
tcp,telnet,S0,0,0,anomaly,36.883955,Low,P3-Medium,0
tcp,ldap,REJ,0,0,anomaly,38.587151,Low,P3-Medium,0
tcp,http,SF,209,440,normal,9.190929,Informational,P4-Low,0
tcp,supdup,S0,0,0,anomaly,16.185344,Informational,P4-Low,0
tcp,ftp_data,SF,7940,0,normal,22.092553,Informational,P4-Low,0
tcp,private,SH,0,0,anomaly,69.479988,Medium,P2-High,1
icmp,urp_i,SF,78,0,normal,36.744081,Low,P3-Medium,0
tcp,private,REJ,0,0,anomaly,41.466618,Low,P3-Medium,0
tcp,http,SF,333,1301,normal,0.119853,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,23.357729,Informational,P4-Low,0
tcp,other,RSTR,1,0,anomaly,63.234776,Medium,P2-High,1
udp,private,SF,215,0,anomaly,24.244868,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.22829,Informational,P4-Low,0
tcp,time,S0,0,0,anomaly,18.043009,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,52.604118,Medium,P2-High,1
tcp,http,SF,350,1378,normal,1.350023,Informational,P4-Low,0
tcp,http,SF,316,292,normal,0.978867,Informational,P4-Low,0
tcp,other,REJ,0,0,anomaly,73.811276,Medium,P2-High,1
udp,domain_u,SF,45,76,normal,14.890519,Informational,P4-Low,0
tcp,http_443,S0,0,0,anomaly,26.101792,Low,P3-Medium,0
tcp,http,SF,317,4103,normal,5.323484,Informational,P4-Low,0
udp,ntp_u,SF,48,48,normal,31.665075,Low,P3-Medium,0
udp,domain_u,SF,46,46,normal,38.111159,Low,P3-Medium,0
tcp,http,SF,362,7962,normal,2.120132,Informational,P4-Low,0
tcp,http,SF,287,471,normal,2.044272,Informational,P4-Low,0
tcp,ftp,SF,1006,3081,normal,53.860698,Medium,P2-High,1
tcp,http,SF,359,283,normal,1.848595,Informational,P4-Low,0
tcp,http,SF,286,616,normal,3.76176,Informational,P4-Low,0
tcp,http,SF,270,4111,normal,1.487738,Informational,P4-Low,0
tcp,pop_2,REJ,0,0,anomaly,38.858254,Low,P3-Medium,0
tcp,http,REJ,0,0,normal,52.818198,Medium,P2-High,1
icmp,ecr_i,SF,1032,0,anomaly,47.951684,Low,P3-Medium,0
icmp,ecr_i,SF,1032,0,anomaly,30.098453,Low,P3-Medium,0
tcp,http,SF,166,1992,normal,6.244494,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.483346,Informational,P4-Low,0
tcp,http,SF,334,1592,normal,2.949904,Informational,P4-Low,0
tcp,netbios_ssn,S0,0,0,anomaly,13.539451,Informational,P4-Low,0
tcp,http,SF,311,16025,normal,6.392488,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.627298,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.849701,Informational,P4-Low,0
udp,domain_u,SF,33,95,normal,41.254764,Low,P3-Medium,0
tcp,http,SF,168,10388,normal,18.210105,Informational,P4-Low,0
tcp,http,SF,211,1417,normal,1.459644,Informational,P4-Low,0
tcp,http,SF,285,720,normal,1.366722,Informational,P4-Low,0
tcp,ftp_data,SF,4892,0,normal,16.811384,Informational,P4-Low,0
tcp,mtp,S0,0,0,anomaly,17.747247,Informational,P4-Low,0
tcp,http,SF,313,29623,normal,19.542737,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.425503,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.451957,Informational,P4-Low,0
tcp,http,S1,286,21900,normal,27.523725,Low,P3-Medium,0
tcp,http,SF,185,8188,normal,13.363519,Informational,P4-Low,0
tcp,uucp,S0,0,0,anomaly,15.415085,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.47313,Informational,P4-Low,0
tcp,ftp,SF,58,222,normal,15.435856,Informational,P4-Low,0
tcp,efs,S0,0,0,anomaly,14.880775,Informational,P4-Low,0
tcp,http,SF,309,7263,normal,5.000427,Informational,P4-Low,0
udp,domain_u,SF,46,46,normal,23.02381,Informational,P4-Low,0
udp,domain_u,SF,44,129,normal,12.493903,Informational,P4-Low,0
tcp,smtp,SF,678,478,normal,39.565037,Low,P3-Medium,0
tcp,http,SF,308,6452,normal,5.374879,Informational,P4-Low,0
tcp,http,SF,211,2333,normal,8.289166,Informational,P4-Low,0
tcp,http,SF,284,64787,normal,16.403196,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,37.094606,Low,P3-Medium,0
udp,private,SF,1,0,anomaly,39.674617,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,15.567656,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,47.933771,Low,P3-Medium,0
udp,domain_u,SF,33,88,normal,28.920626,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,11.351269,Informational,P4-Low,0
tcp,ftp_data,SF,12,0,normal,11.283395,Informational,P4-Low,0
tcp,http_443,S0,0,0,anomaly,15.302337,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,41.268183,Low,P3-Medium,0
tcp,http,REJ,0,0,normal,52.96873,Medium,P2-High,1
tcp,smtp,SF,1991,368,normal,23.822831,Informational,P4-Low,0
tcp,http,SF,288,1308,normal,5.194713,Informational,P4-Low,0
tcp,smtp,SF,654,337,normal,14.408942,Informational,P4-Low,0
tcp,http,SF,306,6015,normal,10.658633,Informational,P4-Low,0
tcp,http,SF,184,1619,normal,22.60193,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.694468,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,39.767759,Low,P3-Medium,0
tcp,private,RSTR,0,0,anomaly,55.116027,Medium,P2-High,1
tcp,smtp,SF,614,338,normal,13.801004,Informational,P4-Low,0
tcp,bgp,REJ,0,0,anomaly,48.084968,Low,P3-Medium,0
icmp,ecr_i,SF,1032,0,anomaly,31.7595,Low,P3-Medium,0
tcp,supdup,S0,0,0,anomaly,16.178561,Informational,P4-Low,0
udp,other,SF,1,0,anomaly,40.814214,Low,P3-Medium,0
icmp,eco_i,SF,8,0,anomaly,39.524331,Low,P3-Medium,0
tcp,kshell,S0,0,0,anomaly,14.052334,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,18.907707,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.044259,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.479033,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,17.449062,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,19.534551,Informational,P4-Low,0
tcp,telnet,S0,0,0,anomaly,17.367079,Informational,P4-Low,0
tcp,ftp,SF,1248,2451,anomaly,43.688656,Low,P3-Medium,0
tcp,http,SF,283,29165,normal,13.161468,Informational,P4-Low,0
tcp,http,SF,193,7355,normal,4.26917,Informational,P4-Low,0
tcp,http,S0,0,0,anomaly,41.511087,Low,P3-Medium,0
tcp,time,S0,0,0,anomaly,14.528981,Informational,P4-Low,0
tcp,other,REJ,0,0,anomaly,74.779803,Medium,P2-High,1
tcp,http,SF,229,1070,normal,4.064181,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,17.840466,Informational,P4-Low,0
tcp,kshell,S0,0,0,anomaly,14.305955,Informational,P4-Low,0
tcp,other,REJ,0,0,anomaly,82.596913,Critical,P1-Critical,1
tcp,telnet,S0,0,0,anomaly,12.71758,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.282259,Informational,P4-Low,0
tcp,smtp,SF,1689,324,normal,13.410958,Informational,P4-Low,0
tcp,http,SF,227,2139,normal,3.15164,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,20.730393,Informational,P4-Low,0
tcp,http,SF,287,261,normal,6.961417,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,16.690621,Informational,P4-Low,0
tcp,http,S0,0,0,anomaly,36.969231,Low,P3-Medium,0
tcp,ftp_data,S0,0,0,anomaly,13.616872,Informational,P4-Low,0
tcp,http,SF,262,529,normal,3.68487,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,20.480883,Informational,P4-Low,0
tcp,http,SF,254,3544,normal,0.918906,Informational,P4-Low,0
tcp,http,SF,338,327,normal,3.898155,Informational,P4-Low,0
udp,other,SF,145,105,normal,39.162942,Low,P3-Medium,0
tcp,bgp,S0,0,0,anomaly,26.787076,Low,P3-Medium,0
tcp,http,SF,187,15157,normal,16.415168,Informational,P4-Low,0
tcp,ftp_data,SF,334,0,anomaly,20.615939,Informational,P4-Low,0
tcp,smtp,SF,789,334,normal,12.318197,Informational,P4-Low,0
tcp,http,SF,144,9569,normal,5.859643,Informational,P4-Low,0
tcp,http,SF,243,1607,normal,2.975448,Informational,P4-Low,0
tcp,smtp,SF,1427,434,normal,22.721598,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,63.793556,Medium,P2-High,1
tcp,vmnet,S0,0,0,anomaly,17.845621,Informational,P4-Low,0
tcp,http,SF,286,810,normal,0.119853,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,39.698963,Low,P3-Medium,0
udp,other,SF,147,0,normal,32.264668,Low,P3-Medium,0
tcp,http,SF,305,4978,normal,8.888797,Informational,P4-Low,0
tcp,uucp_path,S0,0,0,anomaly,16.057894,Informational,P4-Low,0
tcp,http,SF,227,2507,normal,8.758122,Informational,P4-Low,0
tcp,http,SF,236,18275,normal,7.889698,Informational,P4-Low,0
tcp,http,SF,54540,8314,anomaly,36.802638,Low,P3-Medium,0
udp,domain_u,SF,45,128,normal,14.43312,Informational,P4-Low,0
tcp,http,S0,0,0,anomaly,18.557763,Informational,P4-Low,0
tcp,finger,S0,0,0,anomaly,21.433613,Informational,P4-Low,0
tcp,other,RSTR,1,0,anomaly,65.701004,Medium,P2-High,1
tcp,http,SF,304,420,normal,0.194797,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,40.53704,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,15.060748,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,37.648231,Low,P3-Medium,0
tcp,ftp_data,S0,0,0,anomaly,36.937255,Low,P3-Medium,0
tcp,private,REJ,0,0,anomaly,67.983679,Medium,P2-High,1
tcp,http,SF,215,1796,normal,30.816178,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,14.060948,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.522583,Informational,P4-Low,0
tcp,nntp,S0,0,0,anomaly,14.065918,Informational,P4-Low,0
tcp,ftp_data,S0,0,0,anomaly,17.374635,Informational,P4-Low,0
tcp,exec,RSTO,0,0,anomaly,47.38121,Low,P3-Medium,0
tcp,http,SF,325,2109,normal,5.547259,Informational,P4-Low,0
tcp,http,SF,207,5593,normal,4.288646,Informational,P4-Low,0
tcp,whois,S0,0,0,anomaly,17.290735,Informational,P4-Low,0
tcp,http,SF,308,2241,normal,24.930519,Informational,P4-Low,0
tcp,http,SF,302,3233,normal,0.877435,Informational,P4-Low,0
tcp,http,SF,300,2239,normal,8.585153,Informational,P4-Low,0
tcp,mtp,S0,0,0,anomaly,15.104033,Informational,P4-Low,0
tcp,http,SF,146,19994,normal,21.614193,Informational,P4-Low,0
tcp,smtp,SF,1066,481,normal,38.946915,Low,P3-Medium,0
udp,domain_u,SF,43,74,normal,24.264467,Informational,P4-Low,0
udp,private,SF,1,0,anomaly,37.134366,Low,P3-Medium,0
tcp,http,SF,54540,8314,anomaly,49.83235,Low,P3-Medium,1
udp,domain_u,SF,45,45,normal,15.285333,Informational,P4-Low,0
tcp,ftp_data,SF,192,0,normal,19.268284,Informational,P4-Low,0
tcp,ftp_data,SF,334,0,anomaly,22.378023,Informational,P4-Low,0
tcp,http,SF,230,1374,normal,3.296218,Informational,P4-Low,0
tcp,http,SF,253,405,normal,3.648072,Informational,P4-Low,0
tcp,ftp_data,SF,14052,0,normal,14.493587,Informational,P4-Low,0
tcp,http,SF,299,1075,normal,4.417859,Informational,P4-Low,0
udp,domain_u,SF,44,80,normal,16.928251,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.970036,Informational,P4-Low,0
tcp,netbios_ssn,S0,0,0,anomaly,16.128855,Informational,P4-Low,0
icmp,urp_i,SF,183,0,normal,41.473723,Low,P3-Medium,0
udp,domain_u,SF,33,0,normal,33.414141,Low,P3-Medium,0
tcp,finger,S0,0,0,anomaly,54.668208,Medium,P2-High,1
tcp,http,SF,291,2669,normal,1.328337,Informational,P4-Low,0
udp,domain_u,SF,42,42,normal,16.597437,Informational,P4-Low,0
udp,domain_u,SF,44,72,normal,11.746855,Informational,P4-Low,0
tcp,efs,S0,0,0,anomaly,17.303954,Informational,P4-Low,0
udp,domain_u,SF,45,130,normal,26.887943,Low,P3-Medium,0
tcp,auth,S0,0,0,anomaly,21.751801,Informational,P4-Low,0
tcp,smtp,SF,864,280,normal,12.731323,Informational,P4-Low,0
tcp,http,SF,207,512,normal,5.349239,Informational,P4-Low,0
tcp,iso_tsap,S0,0,0,anomaly,20.624607,Informational,P4-Low,0
tcp,http,SF,390,12604,normal,7.428444,Informational,P4-Low,0
tcp,http,SF,148,22265,normal,7.773804,Informational,P4-Low,0
icmp,ecr_i,SF,520,0,anomaly,20.598828,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,49.25294,Low,P3-Medium,1
tcp,http,SF,237,18604,normal,9.892109,Informational,P4-Low,0
tcp,http,SF,197,8346,normal,18.163381,Informational,P4-Low,0
tcp,mtp,REJ,0,0,anomaly,59.411202,Medium,P2-High,1
icmp,eco_i,SF,8,0,anomaly,33.739499,Low,P3-Medium,0
tcp,http,SF,358,388,normal,20.335277,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.480822,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,66.318366,Medium,P2-High,1
udp,domain_u,SF,42,42,normal,12.238034,Informational,P4-Low,0
tcp,hostnames,S0,0,0,anomaly,15.900002,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,36.545474,Low,P3-Medium,0
tcp,http_443,S0,0,0,anomaly,12.66219,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,38.02783,Low,P3-Medium,0
tcp,http,REJ,0,0,normal,59.393443,Medium,P2-High,1
tcp,http,SF,337,398,normal,5.796306,Informational,P4-Low,0
tcp,ftp_data,SF,7321,0,normal,16.025062,Informational,P4-Low,0
tcp,ftp,SF,231,766,normal,34.285375,Low,P3-Medium,0
tcp,private,RSTR,1,0,anomaly,69.135843,Medium,P2-High,1
tcp,http,SF,363,7956,normal,3.992858,Informational,P4-Low,0
tcp,http,SF,207,3009,normal,9.053414,Informational,P4-Low,0
udp,domain_u,SF,43,131,normal,11.376499,Informational,P4-Low,0
tcp,ftp,S0,0,0,anomaly,16.909734,Informational,P4-Low,0
tcp,Z39_50,S0,0,0,anomaly,18.946875,Informational,P4-Low,0
udp,domain_u,SF,42,42,normal,12.464409,Informational,P4-Low,0
tcp,smtp,SF,1533,360,normal,26.994443,Low,P3-Medium,0
tcp,ftp,SF,1224,2451,anomaly,44.701146,Low,P3-Medium,0
tcp,bgp,S0,0,0,anomaly,21.033774,Informational,P4-Low,0
tcp,http,SF,307,5381,normal,2.570301,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,70.149413,Medium,P2-High,1
tcp,http,SF,206,296,normal,4.219174,Informational,P4-Low,0
tcp,Z39_50,S0,0,0,anomaly,23.172078,Informational,P4-Low,0
tcp,http,S0,0,0,normal,65.308713,Medium,P2-High,1
tcp,finger,SF,7,363,normal,17.008443,Informational,P4-Low,0
tcp,kshell,S0,0,0,anomaly,13.193581,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,41.128585,Low,P3-Medium,0
tcp,systat,S0,0,0,anomaly,12.141735,Informational,P4-Low,0
udp,private,SF,105,105,normal,29.663353,Low,P3-Medium,0
udp,domain_u,SF,45,135,normal,14.827121,Informational,P4-Low,0
tcp,http,SF,305,1380,normal,11.605523,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.345677,Informational,P4-Low,0
tcp,http,SF,254,6760,normal,4.679986,Informational,P4-Low,0
udp,other,SF,147,105,normal,38.966187,Low,P3-Medium,0
tcp,finger,SF,8,141,normal,12.537449,Informational,P4-Low,0
tcp,name,S0,0,0,anomaly,15.986485,Informational,P4-Low,0
tcp,other,RSTR,1,0,anomaly,68.176122,Medium,P2-High,1
tcp,finger,S0,0,0,anomaly,52.931291,Medium,P2-High,1
tcp,http,SF,330,5941,normal,8.365715,Informational,P4-Low,0
tcp,http,SF,308,553,normal,40.149058,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,15.940053,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.325162,Informational,P4-Low,0
udp,domain_u,SF,47,100,normal,30.386345,Low,P3-Medium,0
tcp,http,SF,290,2860,normal,5.927881,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,23.657599,Informational,P4-Low,0
udp,domain_u,SF,42,42,normal,21.917419,Informational,P4-Low,0
tcp,http,SF,54540,8314,anomaly,36.163399,Low,P3-Medium,0
tcp,http,SF,202,960,normal,5.768776,Informational,P4-Low,0
tcp,http,SF,287,439,normal,5.894085,Informational,P4-Low,0
tcp,http,SF,279,3731,normal,3.018751,Informational,P4-Low,0
tcp,http,SF,330,837,normal,0.119853,Informational,P4-Low,0
tcp,telnet,SF,81,1226,normal,31.672576,Low,P3-Medium,0
tcp,ftp_data,S0,0,0,anomaly,25.211766,Low,P3-Medium,0
tcp,http,SF,319,7333,normal,3.764628,Informational,P4-Low,0
udp,other,SF,516,4,normal,42.183999,Low,P3-Medium,0
tcp,supdup,S0,0,0,anomaly,15.606302,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,51.157853,Medium,P2-High,1
tcp,link,REJ,0,0,anomaly,39.026324,Low,P3-Medium,0
tcp,iso_tsap,S0,0,0,anomaly,21.224084,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.153248,Informational,P4-Low,0
